match_id,over_id,ball_id,innings_no,team_batting,team_bowling,striker_batting_position,striker,non_striker,bowler
336018,11,6,1,3,4,4,23,20,67
336018,11,6,2,4,3,1,100,76,151
336018,12,1,1,3,4,5,20,23,25
336018,12,1,2,4,3,1,100,76,121
336018,12,2,1,3,4,5,20,23,25
336018,12,2,2,4,3,4,76,100,121
336018,12,3,1,3,4,4,23,20,25
336018,12,3,2,4,3,4,76,100,121
336018,12,4,1,3,4,4,23,20,25
336018,12,4,2,4,3,4,76,100,121
336018,12,5,1,3,4,4,23,20,25
336018,12,5,2,4,3,1,100,76,121
336018,12,6,1,3,4,4,23,20,25
336018,12,6,2,4,3,1,100,76,121
336018,12,7,1,3,4,4,23,20,25
336018,13,1,1,3,4,4,23,20,29
336018,13,1,2,4,3,4,76,100,151
336018,13,2,1,3,4,4,23,20,29
336018,13,2,2,4,3,5,27,100,151
336018,13,3,1,3,4,4,23,20,29
336018,13,3,2,4,3,5,27,100,151
336018,13,4,1,3,4,4,23,20,29
336018,13,4,2,4,3,5,27,100,151
336018,13,5,1,3,4,4,23,20,29
336018,13,5,2,4,3,1,100,27,151
336018,13,6,1,3,4,4,23,20,29
336018,13,6,2,4,3,5,27,64,151
336018,13,7,1,3,4,5,20,23,29
336018,14,1,1,3,4,5,20,23,27
336018,14,1,2,4,3,5,27,64,435
336018,14,2,1,3,4,4,23,20,27
336018,14,2,2,4,3,6,29,64,435
336018,14,3,1,3,4,5,20,23,27
336018,14,3,2,4,3,7,64,29,435
336018,14,4,1,3,4,5,20,23,27
336018,14,4,2,4,3,7,64,29,435
336018,14,5,1,3,4,5,20,23,27
336018,14,5,2,4,3,6,29,64,435
336018,14,6,1,3,4,4,23,20,27
336018,14,6,2,4,3,6,29,64,435
336018,15,1,1,3,4,4,23,20,78
336018,15,1,2,4,3,7,64,29,121
336018,15,2,1,3,4,4,23,20,78
336018,15,2,2,4,3,6,29,64,121
336018,15,3,1,3,4,5,20,23,78
336018,15,3,2,4,3,6,29,64,121
336018,15,4,1,3,4,5,20,23,78
336018,15,4,2,4,3,7,64,29,121
336018,15,5,1,3,4,4,23,20,78
336018,15,5,2,4,3,7,64,29,121
336018,15,6,1,3,4,4,23,20,78
336018,15,6,2,4,3,7,64,29,121
336018,16,1,1,3,4,5,20,23,77
336018,16,1,2,4,3,8,67,29,151
336018,16,2,1,3,4,4,23,20,77
336018,16,2,2,4,3,8,67,29,151
336018,16,3,1,3,4,5,20,23,77
336018,16,3,2,4,3,8,67,29,151
336018,16,4,1,3,4,5,20,23,77
336018,16,4,2,4,3,8,67,29,151
336018,16,5,1,3,4,4,23,20,77
336018,16,5,2,4,3,8,67,29,151
336018,16,6,1,3,4,5,20,23,77
336018,16,6,2,4,3,8,67,29,151
336018,16,7,2,4,3,6,29,67,151
336018,17,1,1,3,4,5,20,23,25
336018,17,1,2,4,3,8,67,29,121
336018,17,2,1,3,4,5,20,23,25
336018,17,2,2,4,3,8,67,29,121
336018,17,3,1,3,4,4,23,20,25
336018,17,3,2,4,3,8,67,29,121
336018,17,4,1,3,4,5,20,23,25
336018,17,4,2,4,3,6,29,67,121
336018,17,5,1,3,4,4,23,20,25
336018,17,5,2,4,3,6,29,67,121
336018,17,6,1,3,4,4,23,20,25
336018,17,6,2,4,3,8,67,29,121
336018,18,1,1,3,4,5,20,23,78
336018,18,1,2,4,3,6,29,67,120
336018,18,2,1,3,4,5,20,23,78
336018,18,2,2,4,3,6,29,67,120
336018,18,3,1,3,4,4,23,20,78
336018,18,3,2,4,3,6,29,67,120
336018,18,4,1,3,4,6,109,20,78
336018,18,4,2,4,3,6,29,67,120
336018,18,5,1,3,4,6,109,20,78
336018,18,5,2,4,3,8,67,29,120
336018,18,6,1,3,4,5,20,109,78
336018,18,6,2,4,3,8,67,29,120
336018,19,1,1,3,4,5,20,109,25
336018,19,1,2,4,3,6,29,67,109
336018,19,2,1,3,4,5,20,109,25
336018,19,2,2,4,3,6,29,67,109
336018,19,3,1,3,4,5,20,109,25
336018,19,3,2,4,3,8,67,29,109
336018,19,4,1,3,4,5,20,109,25
336018,19,4,2,4,3,8,67,29,109
336018,19,5,1,3,4,6,109,20,25
336018,19,5,2,4,3,6,29,67,109
336018,19,6,1,3,4,5,20,109,25
336018,19,6,2,4,3,8,67,29,109
336018,19,7,1,3,4,5,20,109,25
336018,20,1,1,3,4,6,109,20,29
336018,20,1,2,4,3,6,29,67,151
336018,20,2,1,3,4,5,20,109,29
336018,20,2,2,4,3,6,29,67,151
336018,20,3,1,3,4,5,20,109,29
336018,20,3,2,4,3,6,29,67,151
336018,20,4,1,3,4,6,109,20,29
336018,20,4,2,4,3,8,67,77,151
336018,20,5,1,3,4,5,20,109,29
336018,20,5,2,4,3,9,78,77,151
336018,20,6,1,3,4,6,109,20,29
336018,20,6,2,4,3,10,134,77,151
336019,1,1,1,1,8,1,103,128,60
336019,1,1,2,8,1,1,53,97,106
336019,1,2,1,1,8,1,103,128,60
336019,1,2,2,8,1,1,53,97,106
336019,1,3,1,1,8,1,103,128,60
336019,1,3,2,8,1,1,53,97,106
336019,1,4,1,1,8,1,103,128,60
336019,1,4,2,8,1,1,53,97,106
336019,1,5,1,1,8,2,1,128,60
336019,1,5,2,8,1,2,97,53,106
336019,1,6,1,1,8,2,1,128,60
336019,1,6,2,8,1,2,97,53,106
336019,2,1,1,1,8,3,128,1,143
336019,2,1,2,8,1,1,53,97,84
336019,2,2,1,1,8,3,128,1,143
336019,2,2,2,8,1,1,53,97,84
336019,2,3,1,1,8,3,128,1,143
336019,2,3,2,8,1,2,97,53,84
336019,2,4,1,1,8,3,128,1,143
336019,2,4,2,8,1,2,97,53,84
336019,2,5,1,1,8,2,1,128,143
336019,2,5,2,8,1,2,97,53,84
336019,2,6,1,1,8,2,1,128,143
336019,2,6,2,8,1,1,53,97,84
336019,3,1,1,1,8,2,1,128,60
336019,3,1,2,8,1,2,97,53,106
336019,3,2,1,1,8,3,128,1,60
336019,3,2,2,8,1,2,97,53,106
336019,3,3,1,1,8,3,128,1,60
336019,3,3,2,8,1,2,97,53,106
336019,3,4,1,1,8,2,1,128,60
336019,3,4,2,8,1,3,112,53,106
336019,3,5,1,1,8,2,1,128,60
336019,3,5,2,8,1,3,112,53,106
336019,3,6,1,1,8,2,1,128,60
336019,3,6,2,8,1,3,112,53,106
336019,3,7,2,8,1,3,112,53,106
336019,4,1,1,1,8,2,1,128,143
336019,4,1,2,8,1,3,112,53,84
336019,4,2,1,1,8,2,1,128,143
336019,4,2,2,8,1,1,53,112,84
336019,4,3,1,1,8,2,1,128,143
336019,4,3,2,8,1,1,53,112,84
336019,4,4,1,1,8,2,1,128,143
336019,4,4,2,8,1,1,53,112,84
336019,4,5,1,1,8,2,1,128,143
336019,4,5,2,8,1,1,53,112,84
336019,4,6,1,1,8,3,128,1,143
336019,4,6,2,8,1,3,112,53,84
336019,5,1,1,1,8,2,1,128,58
336019,5,1,2,8,1,1,53,112,106
336019,5,2,1,1,8,2,1,128,58
336019,5,2,2,8,1,1,53,112,106
336019,5,3,1,1,8,2,1,128,58
336019,5,3,2,8,1,1,53,112,106
336019,5,4,1,1,8,2,1,128,58
336019,5,4,2,8,1,1,53,112,106
336019,5,5,1,1,8,2,1,128,58
336019,5,5,2,8,1,1,53,112,106
336019,5,6,1,1,8,2,1,128,58
336019,5,6,2,8,1,1,53,112,106
336019,6,1,1,1,8,2,1,128,61
336019,6,1,2,8,1,3,112,57,105
336019,6,2,1,1,8,2,1,128,61
336019,6,2,2,8,1,4,58,57,105
336019,6,3,1,1,8,2,1,128,61
336019,6,3,2,8,1,5,57,58,105
336019,6,4,1,1,8,2,1,128,61
336019,6,4,2,8,1,5,57,58,105
336019,6,5,1,1,8,3,128,1,61
336019,6,5,2,8,1,5,57,58,105
336019,6,6,1,1,8,3,128,1,61
336019,6,6,2,8,1,5,57,58,105
336019,6,7,2,8,1,5,57,58,105
336019,6,8,2,8,1,4,58,57,105
336019,6,9,2,8,1,4,58,57,105
336019,7,1,1,1,8,3,128,1,58
336019,7,1,2,8,1,4,58,57,1
336019,7,2,1,1,8,2,1,128,58
336019,7,2,2,8,1,4,58,57,1
336019,7,3,1,1,8,2,1,128,58
336019,7,3,2,8,1,4,58,57,1
336019,7,4,1,1,8,2,1,128,58
336019,7,4,2,8,1,4,58,57,1
336019,7,5,1,1,8,2,1,128,58
336019,7,5,2,8,1,5,57,58,1
336019,7,6,1,1,8,2,1,128,58
336019,7,6,2,8,1,4,58,57,1
336019,8,1,1,1,8,3,128,1,61
336019,8,1,2,8,1,4,58,57,105
336019,8,2,1,1,8,2,1,128,61
336019,8,2,2,8,1,4,58,57,105
336019,8,3,1,1,8,2,1,128,61
336019,8,3,2,8,1,5,57,58,105
336019,8,4,1,1,8,2,1,128,61
336019,8,4,2,8,1,5,57,58,105
336019,8,5,1,1,8,3,128,1,61
336019,8,5,2,8,1,5,57,58,105
336019,8,6,1,1,8,3,128,1,61
336019,8,6,2,8,1,5,57,58,105
336019,8,7,1,1,8,3,128,1,61
336019,9,1,1,1,8,3,128,1,54
336019,9,1,2,8,1,4,58,57,1
336019,9,2,1,1,8,2,1,128,54
336019,9,2,2,8,1,5,57,54,1
336019,9,3,1,1,8,3,128,1,54
336019,9,3,2,8,1,5,57,54,1
336019,9,4,1,1,8,3,128,1,54
336019,9,4,2,8,1,5,57,54,1
336019,9,5,1,1,8,3,128,1,54
336019,9,5,2,8,1,6,54,57,1
336019,9,6,1,1,8,3,128,1,54
336019,9,6,2,8,1,6,54,57,1
336019,9,7,1,1,8,3,128,1,54
336019,10,1,1,1,8,2,1,128,59
336019,10,1,2,8,1,5,57,54,83
336019,10,2,1,1,8,3,128,1,59
336019,10,2,2,8,1,5,57,54,83
336019,10,3,1,1,8,3,128,1,59
336019,10,3,2,8,1,6,54,57,83
336019,10,4,1,1,8,3,128,1,59
336019,10,4,2,8,1,6,54,57,83
336019,10,5,1,1,8,3,128,1,59
336019,10,5,2,8,1,5,57,54,83
336019,10,6,1,1,8,2,1,128,59
336019,10,6,2,8,1,6,54,57,83
336019,11,1,1,1,8,3,128,1,54
336019,11,1,2,8,1,6,54,57,1
336019,11,2,1,1,8,4,4,1,54
336019,11,2,2,8,1,5,57,54,1
336019,11,3,1,1,8,4,4,1,54
336019,11,3,2,8,1,5,57,54,1
336019,11,4,1,1,8,4,4,1,54
336019,11,4,2,8,1,6,54,57,1
336019,11,5,1,1,8,4,4,1,54
336019,11,5,2,8,1,5,57,54,1
336019,11,6,1,1,8,2,1,4,54
336019,11,6,2,8,1,5,57,54,1
336019,12,1,1,1,8,4,4,1,131
336019,12,1,2,8,1,5,57,54,83
336019,12,2,1,1,8,2,1,4,131
336019,12,2,2,8,1,6,54,57,83
336019,12,3,1,1,8,2,1,4,131
336019,12,3,2,8,1,5,57,54,83
336019,12,4,1,1,8,4,4,1,131
336019,12,4,2,8,1,6,54,57,83
336019,12,5,1,1,8,2,1,4,131
336019,12,5,2,8,1,6,54,57,83
336019,12,6,1,1,8,2,1,4,131
336019,12,6,2,8,1,6,54,57,83
336019,13,1,1,1,8,4,4,1,54
336019,13,1,2,8,1,5,57,54,106
336019,13,2,1,1,8,2,1,4,54
336019,13,2,2,8,1,5,57,54,106
336019,13,3,1,1,8,2,1,4,54
336019,13,3,2,8,1,7,59,54,106
336019,13,4,1,1,8,2,1,4,54
336019,13,4,2,8,1,7,59,54,106
336019,13,5,1,1,8,2,1,4,54
336019,13,5,2,8,1,6,54,59,106
336019,13,6,1,1,8,4,4,1,54
336019,13,6,2,8,1,6,54,59,106
336019,14,1,1,1,8,2,1,4,131
336019,14,1,2,8,1,6,54,59,83
336019,14,2,1,1,8,2,1,4,131
336019,14,2,2,8,1,6,54,59,83
336019,14,3,1,1,8,2,1,4,131
336019,14,3,2,8,1,6,54,59,83
336019,14,4,1,1,8,2,1,4,131
336019,14,4,2,8,1,6,54,59,83
336019,14,5,1,1,8,2,1,4,131
336019,14,5,2,8,1,6,54,59,83
336019,14,6,1,1,8,4,4,1,131
336019,14,6,2,8,1,6,54,59,83
336019,14,7,1,1,8,2,1,4,131
336019,15,1,1,1,8,4,4,1,54
336019,15,1,2,8,1,7,59,54,1
336019,15,2,1,1,8,2,1,4,54
336019,15,2,2,8,1,6,54,59,1
336019,15,3,1,1,8,4,4,1,54
336019,15,3,2,8,1,6,54,59,1
336019,15,4,1,1,8,4,4,1,54
336019,15,4,2,8,1,7,59,54,1
336019,15,5,1,1,8,4,4,1,54
336019,15,5,2,8,1,8,60,54,1
336019,15,6,1,1,8,2,1,4,54
336019,15,6,2,8,1,8,60,54,1
336019,16,1,1,1,8,2,1,4,58
336019,16,1,2,8,1,6,54,60,84
336019,16,2,1,1,8,4,4,1,58
336019,16,2,2,8,1,6,54,60,84
336019,16,3,1,1,8,4,4,1,58
336019,16,3,2,8,1,8,60,54,84
336019,16,4,1,1,8,2,1,4,58
336019,16,4,2,8,1,6,54,60,84
336019,16,5,1,1,8,2,1,4,58
336019,16,5,2,8,1,6,54,60,84
336019,16,6,1,1,8,2,1,4,58
336019,16,6,2,8,1,6,54,60,84
336019,17,1,1,1,8,4,4,1,60
336019,17,1,2,8,1,8,60,54,105
336019,17,2,1,1,8,2,1,4,60
336019,17,2,2,8,1,8,60,54,105
336019,17,3,1,1,8,2,1,4,60
336019,17,3,2,8,1,6,54,60,105
336019,17,4,1,1,8,4,4,1,60
336019,17,4,2,8,1,6,54,60,105
336019,17,5,1,1,8,4,4,1,60
336019,17,5,2,8,1,6,54,60,105
336019,17,6,1,1,8,4,4,1,60
336019,17,6,2,8,1,6,54,60,105
336019,17,7,2,8,1,8,60,54,105
336019,18,1,1,1,8,4,4,1,61
336019,18,1,2,8,1,6,54,60,63
336019,18,2,1,1,8,4,4,1,61
336019,18,2,2,8,1,8,60,54,63
336019,18,3,1,1,8,4,4,1,61
336019,18,3,2,8,1,6,54,60,63
336019,18,4,1,1,8,4,4,1,61
336019,18,4,2,8,1,6,54,60,63
336019,18,5,1,1,8,4,4,1,61
336019,18,5,2,8,1,6,54,60,63
336019,18,6,1,1,8,4,4,1,61
336019,18,6,2,8,1,8,60,54,63
336019,19,1,1,1,8,2,1,4,143
336019,19,1,2,8,1,6,54,61,105
336019,19,2,1,1,8,4,4,129,143
336019,19,2,2,8,1,6,54,61,105
336019,19,3,1,1,8,5,129,4,143
336019,19,3,2,8,1,6,54,61,105
336019,19,4,1,1,8,4,4,129,143
336019,19,4,2,8,1,6,54,61,105
336019,19,5,1,1,8,4,4,129,143
336019,19,5,2,8,1,6,54,61,105
336019,19,6,1,1,8,5,129,4,143
336019,19,6,2,8,1,9,61,54,105
336019,19,7,1,1,8,5,129,4,143
336019,19,7,2,8,1,6,54,61,105
336019,19,8,2,8,1,6,54,61,105
336019,20,1,1,1,8,4,4,129,61
336019,20,1,2,8,1,6,54,61,63
336019,20,2,1,1,8,5,129,4,61
336019,20,2,2,8,1,6,54,61,63
336019,20,3,1,1,8,5,129,4,61
336019,20,3,2,8,1,9,61,54,63
336019,20,4,1,1,8,6,63,4,61
336019,20,4,2,8,1,9,61,54,63
336019,20,5,1,1,8,6,63,4,61
336019,20,5,2,8,1,9,61,54,63
336019,20,6,1,1,8,6,63,4,61
336019,20,6,2,8,1,6,54,61,63
336019,20,7,2,8,1,6,54,61,63
336020,1,1,1,6,5,1,40,41,137
336020,1,1,2,5,6,1,31,74,118
336020,1,2,1,6,5,1,40,41,137
336020,1,2,2,5,6,1,31,74,118
336020,1,3,1,6,5,2,41,40,137
336020,1,3,2,5,6,1,31,74,118
336020,1,4,1,6,5,2,41,40,137
336020,1,4,2,5,6,2,74,31,118
336020,1,5,1,6,5,1,40,41,137
336020,1,5,2,5,6,2,74,31,118
336020,1,6,1,6,5,1,40,41,137
336020,1,6,2,5,6,2,74,31,118
336020,2,1,1,6,5,2,41,40,32
336020,2,1,2,5,6,1,31,74,90
336020,2,2,1,6,5,2,41,40,32
336020,2,2,2,5,6,1,31,74,90
336020,2,3,1,6,5,1,40,41,32
336020,2,3,2,5,6,1,31,74,90
336020,2,4,1,6,5,1,40,41,32
336020,2,4,2,5,6,1,31,74,90
336020,2,5,1,6,5,1,40,41,32
336020,2,5,2,5,6,1,31,74,90
336020,2,6,1,6,5,1,40,41,32
336020,2,6,2,5,6,1,31,74,90
336020,3,1,1,6,5,2,41,40,137
336020,3,1,2,5,6,2,74,31,118
336020,3,2,1,6,5,1,40,41,137
336020,3,2,2,5,6,1,31,74,118
336020,3,3,1,6,5,2,41,40,137
336020,3,3,2,5,6,2,74,31,118
336020,3,4,1,6,5,2,41,40,137
336020,3,4,2,5,6,2,74,31,118
336020,3,5,1,6,5,2,41,40,137
336020,3,5,2,5,6,1,31,74,118
336020,3,6,1,6,5,1,40,41,137
336020,3,6,2,5,6,1,31,74,118
336020,3,7,2,5,6,1,31,74,118
336020,4,1,1,6,5,1,40,41,32
336020,4,1,2,5,6,2,74,31,90
336020,4,2,1,6,5,1,40,41,32
336020,4,2,2,5,6,2,74,33,90
336020,4,3,1,6,5,2,41,40,32
336020,4,3,2,5,6,2,74,33,90
336020,4,4,1,6,5,2,41,40,32
336020,4,4,2,5,6,3,33,74,90
336020,4,5,1,6,5,2,41,40,32
336020,4,5,2,5,6,2,74,33,90
336020,4,6,1,6,5,2,41,40,32
336020,4,6,2,5,6,2,74,33,90
336020,4,7,2,5,6,2,74,33,90
336020,5,1,1,6,5,2,41,40,126
336020,5,1,2,5,6,3,33,74,118
336020,5,2,1,6,5,1,40,41,126
336020,5,2,2,5,6,3,33,74,118
336020,5,3,1,6,5,2,41,40,126
336020,5,3,2,5,6,3,33,74,118
336020,5,4,1,6,5,2,41,40,126
336020,5,4,2,5,6,3,33,74,118
336020,5,5,1,6,5,2,41,40,126
336020,5,5,2,5,6,2,74,33,118
336020,5,6,1,6,5,1,40,41,126
336020,5,6,2,5,6,2,74,33,118
336020,5,7,1,6,5,2,41,40,126
336020,6,1,1,6,5,2,41,40,32
336020,6,1,2,5,6,2,74,32,116
336020,6,2,1,6,5,2,41,40,32
336020,6,2,2,5,6,4,32,74,116
336020,6,3,1,6,5,1,40,41,32
336020,6,3,2,5,6,4,32,74,116
336020,6,4,1,6,5,1,40,41,32
336020,6,4,2,5,6,4,32,74,116
336020,6,5,1,6,5,2,41,40,32
336020,6,5,2,5,6,2,74,32,116
336020,6,6,1,6,5,2,41,40,32
336020,6,6,2,5,6,2,74,32,116
336020,7,1,1,6,5,1,40,42,126
336020,7,1,2,5,6,4,32,74,91
336020,7,2,1,6,5,3,42,40,126
336020,7,2,2,5,6,2,74,32,91
336020,7,3,1,6,5,3,42,40,126
336020,7,3,2,5,6,4,32,74,91
336020,7,4,1,6,5,1,40,42,126
336020,7,4,2,5,6,4,32,74,91
336020,7,5,1,6,5,1,40,42,126
336020,7,5,2,5,6,4,32,74,91
336020,7,6,1,6,5,3,42,40,126
336020,7,6,2,5,6,4,32,74,91
336020,8,1,1,6,5,4,110,40,39
336020,8,1,2,5,6,2,74,32,116
336020,8,2,1,6,5,1,40,110,39
336020,8,2,2,5,6,2,74,32,116
336020,8,3,1,6,5,4,110,40,39
336020,8,3,2,5,6,4,32,74,116
336020,8,4,1,6,5,4,110,40,39
336020,8,4,2,5,6,2,74,32,116
336020,8,5,1,6,5,4,110,40,39
336020,8,5,2,5,6,4,32,74,116
336020,8,6,1,6,5,4,110,40,39
336020,8,6,2,5,6,4,32,74,116
336020,9,1,1,6,5,4,110,40,38
336020,9,1,2,5,6,4,32,74,91
336020,9,2,1,6,5,1,40,110,38
336020,9,2,2,5,6,4,32,74,91
336020,9,3,1,6,5,4,110,40,38
336020,9,3,2,5,6,4,32,74,91
336020,9,4,1,6,5,4,110,40,38
336020,9,4,2,5,6,4,32,74,91
336020,9,5,1,6,5,4,110,40,38
336020,9,5,2,5,6,4,32,74,91
336020,9,6,1,6,5,4,110,40,38
336020,9,6,2,5,6,4,32,74,91
336020,9,7,2,5,6,4,32,74,91
336020,9,8,2,5,6,4,32,74,91
336020,10,1,1,6,5,4,110,40,39
336020,10,1,2,5,6,2,74,32,116
336020,10,2,1,6,5,4,110,40,39
336020,10,2,2,5,6,4,32,74,116
336020,10,3,1,6,5,1,40,110,39
336020,10,3,2,5,6,2,74,32,116
336020,10,4,1,6,5,4,110,40,39
336020,10,4,2,5,6,2,74,32,116
336020,10,5,1,6,5,4,110,40,39
336020,10,5,2,5,6,2,74,32,116
336020,10,6,1,6,5,1,40,110,39
336020,10,6,2,5,6,4,32,74,116
336020,10,7,1,6,5,5,88,110,39
336020,11,1,1,6,5,4,110,88,38
336020,11,1,2,5,6,2,74,32,136
336020,11,2,1,6,5,4,110,88,38
336020,11,2,2,5,6,2,74,32,136
336020,11,3,1,6,5,5,88,110,38
336020,11,3,2,5,6,2,74,32,136
336020,11,4,1,6,5,4,110,88,38
336020,11,4,2,5,6,2,74,32,136
336020,11,5,1,6,5,4,110,88,38
336020,11,5,2,5,6,5,35,32,136
336020,11,6,1,6,5,4,110,88,38
336020,11,6,2,5,6,5,35,32,136
336020,12,1,1,6,5,4,110,88,137
336020,12,1,2,5,6,4,32,35,90
336020,12,2,1,6,5,4,110,88,137
336020,12,2,2,5,6,5,35,32,90
336020,12,3,1,6,5,5,88,110,137
336020,12,3,2,5,6,5,35,32,90
336020,12,4,1,6,5,5,88,110,137
336020,12,4,2,5,6,5,35,32,90
336020,12,5,1,6,5,5,88,110,137
336020,12,5,2,5,6,5,35,32,90
336020,12,6,1,6,5,5,88,110,137
336020,12,6,2,5,6,4,32,35,90
336020,12,7,2,5,6,4,32,35,90
336020,13,1,1,6,5,5,88,110,38
336020,13,1,2,5,6,4,32,35,136
336020,13,2,1,6,5,5,88,110,38
336020,13,2,2,5,6,5,35,32,136
336020,13,3,1,6,5,5,88,110,38
336020,13,3,2,5,6,6,137,32,136
336020,13,4,1,6,5,5,88,110,38
336020,13,4,2,5,6,4,32,137,136
336020,13,5,1,6,5,5,88,110,38
336020,13,5,2,5,6,4,32,137,136
336020,13,6,1,6,5,5,88,110,38
336020,13,6,2,5,6,4,32,137,136
336020,13,7,2,5,6,4,32,137,136
336020,14,1,1,6,5,4,110,88,137
336020,14,1,2,5,6,4,32,137,41
336020,14,2,1,6,5,5,88,110,137
336020,14,2,2,5,6,6,137,32,41
336020,14,3,1,6,5,4,110,88,137
336020,14,3,2,5,6,6,137,32,41
336020,14,4,1,6,5,5,88,135,137
336020,14,4,2,5,6,6,137,32,41
336020,14,5,1,6,5,5,88,135,137
336020,14,5,2,5,6,4,32,137,41
336020,14,6,1,6,5,6,135,88,137
336020,14,6,2,5,6,6,137,32,41
336020,14,7,1,6,5,5,88,135,137
336020,15,1,1,6,5,6,135,136,126
336020,15,1,2,5,6,4,32,137,136
336020,15,2,1,6,5,7,136,135,126
336020,15,2,2,5,6,6,137,32,136
336020,15,3,1,6,5,6,135,136,126
336020,15,3,2,5,6,4,32,137,136
336020,15,4,1,6,5,6,135,136,126
336020,15,4,2,5,6,4,32,137,136
336020,15,5,1,6,5,6,135,136,126
336020,15,5,2,5,6,4,32,137,136
336020,15,6,1,6,5,6,135,136,126
336020,15,6,2,5,6,4,32,137,136
336020,15,7,2,5,6,4,32,137,136
336020,16,1,1,6,5,7,136,135,39
336020,16,1,2,5,6,4,32,137,41
336020,16,2,1,6,5,7,136,135,39
336020,16,2,2,5,6,6,137,32,41
336020,16,3,1,6,5,7,136,135,39
336020,16,3,2,5,6,6,137,32,41
336020,16,4,1,6,5,6,135,136,39
336020,16,4,2,5,6,7,38,32,41
336020,16,5,1,6,5,7,136,135,39
336020,16,5,2,5,6,7,38,32,41
336020,16,6,1,6,5,8,90,135,39
336020,16,6,2,5,6,4,32,38,41
336020,17,1,1,6,5,8,90,135,126
336020,17,1,2,5,6,7,38,32,118
336020,17,2,1,6,5,8,90,135,126
336020,17,2,2,5,6,7,38,32,118
336020,17,3,1,6,5,8,90,135,126
336020,17,3,2,5,6,7,38,32,118
336020,17,4,1,6,5,6,135,90,126
336020,17,4,2,5,6,4,32,38,118
336020,17,5,1,6,5,8,90,135,126
336020,17,5,2,5,6,4,32,38,118
336020,17,6,1,6,5,8,90,135,126
336020,17,6,2,5,6,7,38,32,118
336020,18,1,1,6,5,6,135,90,39
336020,18,1,2,5,6,4,32,38,116
336020,18,2,1,6,5,6,135,90,39
336020,18,2,2,5,6,7,38,32,116
336020,18,3,1,6,5,6,135,90,39
336020,18,3,2,5,6,7,38,32,116
336020,18,4,1,6,5,8,90,135,39
336020,18,4,2,5,6,7,38,32,116
336020,18,5,1,6,5,8,90,135,39
336020,18,5,2,5,6,7,38,32,116
336020,18,6,1,6,5,8,90,135,39
336020,18,6,2,5,6,7,38,32,116
336020,19,1,1,6,5,6,135,90,38
336020,19,1,2,5,6,7,38,32,90
336020,19,2,1,6,5,8,90,135,38
336020,19,2,2,5,6,8,138,32,90
336020,19,3,1,6,5,8,90,135,38
336020,19,3,2,5,6,9,36,138,90
336020,19,4,1,6,5,8,90,135,38
336020,19,4,2,5,6,9,36,138,90
336020,19,5,1,6,5,8,90,135,38
336020,19,5,2,5,6,9,36,138,90
336020,19,6,1,6,5,8,90,135,38
336020,19,6,2,5,6,8,138,36,90
336020,20,1,1,6,5,6,135,90,32
336020,20,1,2,5,6,9,36,138,91
336020,20,2,1,6,5,8,90,135,32
336020,20,3,1,6,5,8,90,135,32
336020,20,4,1,6,5,9,91,135,32
336020,20,5,1,6,5,6,135,91,32
336020,20,6,1,6,5,6,135,91,32
336021,1,1,1,2,4,1,130,8,77
336021,1,1,2,4,2,1,100,25,94
336021,1,2,1,2,4,2,8,130,77
336021,1,2,2,4,2,2,25,100,94
336021,1,3,1,2,4,2,8,130,77
336021,1,3,2,4,2,1,100,25,94
336021,1,4,1,2,4,2,8,130,77
336021,1,4,2,4,2,1,100,25,94
336021,1,5,1,2,4,2,8,130,77
336021,1,5,2,4,2,1,100,25,94
336021,1,6,1,2,4,2,8,130,77
336021,1,6,2,4,2,1,100,25,94
336021,1,7,2,4,2,2,25,100,94
336021,2,1,1,2,4,1,130,8,29
336021,2,1,2,4,2,1,100,25,15
336021,2,2,1,2,4,2,8,130,29
336021,2,2,2,4,2,1,100,25,15
336021,2,3,1,2,4,2,8,130,29
336021,2,3,2,4,2,1,100,25,15
336021,2,4,1,2,4,2,8,130,29
336021,2,4,2,4,2,1,100,25,15
336021,2,5,1,2,4,2,8,130,29
336021,2,5,2,4,2,1,100,25,15
336021,2,6,1,2,4,2,8,130,29
336021,2,6,2,4,2,1,100,25,15
336021,3,1,1,2,4,1,130,8,77
336021,3,1,2,4,2,1,100,25,14
336021,3,2,1,2,4,3,113,8,77
336021,3,2,2,4,2,1,100,25,14
336021,3,3,1,2,4,2,8,113,77
336021,3,3,2,4,2,2,25,100,14
336021,3,4,1,2,4,2,8,113,77
336021,3,4,2,4,2,1,100,25,14
336021,3,5,1,2,4,3,113,8,77
336021,3,5,2,4,2,2,25,100,14
336021,3,6,1,2,4,3,113,8,77
336021,3,6,2,4,2,1,100,25,14
336021,4,1,1,2,4,2,8,113,29
336021,4,1,2,4,2,2,25,100,15
336021,4,2,1,2,4,2,8,113,29
336021,4,2,2,4,2,2,25,100,15
336021,4,3,1,2,4,2,8,113,29
336021,4,3,2,4,2,2,25,100,15
336021,4,4,1,2,4,2,8,113,29
336021,4,4,2,4,2,2,25,100,15
336021,4,5,1,2,4,2,8,113,29
336021,4,5,2,4,2,2,25,100,15
336021,4,6,1,2,4,3,113,8,29
336021,4,6,2,4,2,1,100,25,15
336021,5,1,1,2,4,3,113,8,77
336021,5,1,2,4,2,1,100,25,14
336021,5,2,1,2,4,3,113,8,77
336021,5,2,2,4,2,2,25,100,14
